Fold,Image,GT_Class,GT_Box,Pred_Class,Pred_Box,IOU,Match,Class_Correct
1,03be08c8-2cf3-4de6-8ac6-5f7817a6a643.jpg,0,"1096.0,47.0,1238.0,199.0",0.0,"1093.6,49.7,1246.0,200.6",0.906,Yes,Yes
1,03be08c8-2cf3-4de6-8ac6-5f7817a6a643.jpg,0,"766.0,1.0,895.0,150.0",,,,No,No
1,03be08c8-2cf3-4de6-8ac6-5f7817a6a643.jpg,1,"670.0,447.0,829.0,616.0",0.0,"672.7,438.7,831.8,617.8",0.912,Yes,No
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"911.0,1157.0,1050.0,1284.0",0.0,"911.9,1154.2,1051.7,1283.9",0.960,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"612.0,1181.0,752.0,1311.0",0.0,"611.2,1177.4,751.6,1310.3",0.960,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"736.0,795.0,877.0,931.0",0.0,"735.2,795.7,878.6,932.1",0.971,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1428.0,867.0,1574.0,990.0",0.0,"1423.8,865.6,1573.7,991.3",0.949,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1145.0,708.0,1290.0,836.0",0.0,"1144.5,702.2,1293.1,837.1",0.925,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1247.0,494.0,1382.0,641.0",0.0,"1250.3,495.6,1379.4,644.1",0.928,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"614.0,333.0,762.0,475.0",0.0,"613.5,330.6,762.9,476.9",0.963,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1076.0,328.0,1216.0,467.0",0.0,"1076.7,327.2,1220.1,468.3",0.952,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1159.0,191.0,1310.0,352.0",0.0,"1158.6,186.8,1310.3,353.3",0.963,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"661.0,125.0,806.0,258.0",0.0,"660.1,122.9,808.6,260.1",0.947,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"953.0,1039.0,1108.0,1177.0",0.0,"952.2,1038.0,1107.7,1180.3",0.963,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"713.0,657.0,856.0,804.0",0.0,"714.8,655.9,858.1,806.3",0.952,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1270.0,728.0,1430.0,865.0",0.0,"1273.1,726.8,1432.1,863.5",0.950,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"380.0,27.0,520.0,172.0",0.0,"374.1,29.2,523.4,174.7",0.907,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"378.0,259.0,539.0,392.0",0.0,"378.6,258.3,540.8,391.5",0.977,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1481.0,83.0,1621.0,225.0",0.0,"1478.8,84.7,1624.4,228.1",0.930,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1396.0,958.0,1545.0,1098.0",0.0,"1393.3,962.9,1545.3,1097.0",0.940,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1046.0,1166.0,1189.0,1299.0",0.0,"1043.4,1164.1,1189.0,1299.4",0.966,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1222.0,844.0,1370.0,984.0",0.0,"1218.2,845.1,1368.8,986.1",0.945,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1171.0,1116.0,1313.0,1258.0",0.0,"1167.2,1113.6,1311.7,1258.8",0.944,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1114.0,567.0,1282.0,707.0",0.0,"1108.3,570.5,1286.2,710.4",0.900,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1357.0,288.0,1510.0,426.0",0.0,"1355.1,285.0,1521.2,427.4",0.893,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"851.0,593.0,1005.0,728.0",0.0,"850.6,592.9,1009.3,732.1",0.941,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"187.0,1029.0,328.0,1170.0",0.0,"185.5,1026.0,330.8,1171.9",0.938,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1413.0,667.0,1537.0,799.0",0.0,"1413.5,672.1,1532.0,802.7",0.895,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1694.0,229.0,1853.0,373.0",0.0,"1697.2,217.1,1855.0,371.3",0.885,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1352.0,1172.0,1503.0,1302.0",0.0,"1343.2,1165.3,1504.4,1303.7",0.879,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"727.0,395.0,878.0,547.0",0.0,"720.6,392.9,881.1,550.7",0.907,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1121.0,1229.0,1272.0,1374.0",0.0,"1118.9,1235.3,1271.7,1369.7",0.913,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1447.0,498.0,1597.0,642.0",0.0,"1439.5,497.7,1598.9,645.4",0.917,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"501.0,170.0,658.0,306.0",0.0,"506.5,175.1,668.2,318.7",0.802,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"613.0,750.0,747.0,876.0",0.0,"612.1,752.0,748.1,877.5",0.959,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"524.0,1065.0,665.0,1220.0",0.0,"527.6,1066.3,663.4,1224.0",0.933,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1471.0,206.0,1626.0,340.0",0.0,"1466.8,205.7,1636.4,338.6",0.903,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1503.0,658.0,1610.0,766.0",0.0,"1496.5,655.8,1613.7,771.2",0.855,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"304.0,110.0,466.0,256.0",0.0,"301.9,113.1,471.7,259.2",0.914,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"837.0,335.0,986.0,484.0",0.0,"832.6,340.7,994.4,491.7",0.845,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"525.0,585.0,674.0,726.0",0.0,"529.7,591.5,673.1,730.6",0.890,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"177.0,1148.0,322.0,1300.0",0.0,"174.3,1158.2,340.6,1298.6",0.813,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"922.0,492.0,1064.0,621.0",0.0,"917.9,483.7,1065.3,622.6",0.895,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"364.0,707.0,513.0,848.0",0.0,"364.4,704.0,522.4,863.3",0.830,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1259.0,951.0,1418.0,1097.0",0.0,"1253.1,951.5,1411.6,1097.2",0.921,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1350.0,473.0,1475.0,655.0",0.0,"1353.3,472.3,1471.9,663.6",0.905,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1038.0,465.0,1167.0,570.0",0.0,"1040.3,467.0,1172.3,578.1",0.861,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"504.0,822.0,658.0,926.0",0.0,"508.0,801.2,664.3,925.0",0.775,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"312.0,804.0,486.0,921.0",0.0,"311.9,810.9,506.1,929.1",0.793,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"393.0,1217.0,580.0,1336.0",0.0,"452.9,1220.1,584.2,1332.7",0.631,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1413.0,365.0,1557.0,522.0",0.0,"1407.4,378.6,1557.8,519.0",0.859,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1621.0,146.0,1780.0,262.0",0.0,"1598.8,134.8,1792.9,263.7",0.738,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"822.0,483.0,942.0,611.0",0.0,"823.8,492.6,955.4,617.1",0.789,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1532.0,406.0,1665.0,530.0",0.0,"1522.1,419.8,1670.0,540.5",0.745,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"468.0,691.0,633.0,838.0",0.0,"464.1,685.5,638.9,832.2",0.876,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1257.0,1225.0,1387.0,1383.0",0.0,"1257.7,1227.4,1386.0,1376.3",0.930,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1498.0,746.0,1586.0,815.0",,,,No,No
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"1285.0,1076.0,1492.0,1197.0",0.0,"1285.0,1072.7,1489.7,1199.0",0.948,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,1,"1132.0,929.0,1271.0,1080.0",0.0,"1130.7,925.8,1271.4,1083.7",0.945,Yes,No
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,1,"890.0,241.0,1106.0,379.0",0.0,"890.2,241.9,1105.8,381.7",0.972,Yes,No
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,1,"1590.0,10.0,1764.0,166.0",1.0,"1586.8,11.1,1766.1,176.7",0.901,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,1,"348.0,908.0,586.0,1031.0",,,,No,No
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,1,"635.0,555.0,789.0,750.0",0.0,"647.2,553.6,792.1,699.3",0.667,Yes,No
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,1,"297.0,964.0,455.0,1115.0",0.0,"294.0,958.5,462.9,1113.3",0.893,Yes,No
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"957.0,365.0,1117.0,510.0",0.0,"956.9,370.1,1119.2,512.4",0.936,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"285.0,1104.0,410.0,1246.0",0.0,"284.0,1105.6,417.4,1243.7",0.913,Yes,Yes
1,06bbcd42-3ba8-4476-8804-8455f56dd928.jpg,0,"441.0,1020.0,600.0,1225.0",,,,No,No
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"726.0,970.0,846.0,1091.0",0.0,"726.6,969.5,845.3,1090.8",0.984,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"444.0,871.0,580.0,997.0",0.0,"447.9,871.9,579.9,996.5",0.960,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"701.0,586.0,814.0,697.0",0.0,"703.7,587.0,814.0,697.2",0.966,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"616.0,638.0,737.0,755.0",0.0,"616.8,638.2,736.7,755.2",0.987,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"171.0,766.0,291.0,885.0",0.0,"172.9,765.2,290.2,882.8",0.953,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"776.0,320.0,924.0,453.0",0.0,"779.2,319.9,924.3,452.0",0.968,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"554.0,863.0,688.0,996.0",0.0,"558.0,860.1,689.1,995.3",0.938,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"398.0,432.0,535.0,542.0",0.0,"396.7,432.8,538.6,554.7",0.860,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1228.0,921.0,1334.0,1050.0",0.0,"1220.4,910.7,1350.0,1065.1",0.683,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"798.0,456.0,946.0,577.0",0.0,"799.3,457.0,947.9,578.6",0.957,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"512.0,581.0,631.0,708.0",0.0,"515.4,580.7,631.1,704.7",0.944,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"200.0,43.0,330.0,174.0",0.0,"204.3,45.2,328.0,173.4",0.931,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"330.0,904.0,447.0,1036.0",0.0,"330.6,906.0,447.6,1038.5",0.957,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"267.0,1211.0,405.0,1338.0",0.0,"269.6,1212.0,404.5,1334.8",0.945,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"440.0,117.0,576.0,235.0",0.0,"438.0,110.4,573.5,248.3",0.830,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"224.0,394.0,340.0,502.0",0.0,"222.1,397.0,339.8,504.5",0.934,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"380.0,555.0,520.0,692.0",0.0,"382.2,557.1,518.7,691.7",0.958,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"698.0,205.0,848.0,332.0",0.0,"696.0,204.5,851.0,331.9",0.963,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"384.0,1181.0,508.0,1299.0",0.0,"384.6,1181.7,507.8,1300.2",0.978,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1339.0,917.0,1462.0,1075.0",0.0,"1340.3,916.6,1462.5,1075.1",0.983,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1493.0,753.0,1629.0,886.0",0.0,"1493.5,750.7,1628.3,886.2",0.973,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"908.0,946.0,1053.0,1077.0",0.0,"905.4,946.2,1052.5,1077.1",0.977,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"367.0,1032.0,507.0,1180.0",0.0,"370.6,1033.5,506.7,1179.4",0.957,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1490.0,1026.0,1635.0,1172.0",0.0,"1490.1,1025.0,1630.7,1169.3",0.945,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"964.0,734.0,1098.0,876.0",0.0,"963.4,735.3,1100.0,876.5",0.968,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"604.0,162.0,738.0,287.0",0.0,"604.1,160.2,738.0,286.1",0.978,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"848.0,563.0,998.0,692.0",0.0,"848.9,563.3,997.6,690.6",0.978,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1682.0,370.0,1829.0,509.0",0.0,"1681.5,370.0,1829.7,510.3",0.983,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1187.0,1097.0,1335.0,1223.0",0.0,"1189.9,1099.5,1335.1,1224.0",0.953,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1084.0,754.0,1234.0,890.0",0.0,"1079.3,755.1,1233.3,894.5",0.928,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"230.0,989.0,352.0,1084.0",0.0,"241.2,985.9,363.9,1093.6",0.738,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1606.0,232.0,1750.0,379.0",0.0,"1605.2,232.3,1750.4,382.9",0.965,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"18.0,234.0,128.0,346.0",0.0,"26.8,236.6,125.5,339.6",0.825,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"119.0,405.0,258.0,540.0",0.0,"122.8,409.3,252.1,535.9",0.873,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1632.0,878.0,1769.0,1034.0",0.0,"1631.8,874.6,1767.9,1034.9",0.964,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1522.0,897.0,1636.0,1037.0",0.0,"1518.5,886.7,1645.4,1043.8",0.800,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1545.0,380.0,1686.0,530.0",0.0,"1539.9,380.1,1686.7,531.1",0.953,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1662.0,561.0,1818.0,693.0",0.0,"1659.3,561.7,1815.2,693.6",0.956,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"873.0,874.0,975.0,979.0",0.0,"868.9,869.1,975.9,980.6",0.898,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1778.0,734.0,1918.0,889.0",0.0,"1779.4,733.7,1924.6,890.3",0.936,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"863.0,726.0,987.0,872.0",0.0,"865.8,722.3,992.6,871.5",0.909,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"215.0,842.0,352.0,984.0",0.0,"221.1,846.9,353.1,983.5",0.912,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"84.0,307.0,186.0,399.0",0.0,"85.2,306.3,189.2,402.7",0.915,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"613.0,1062.0,697.0,1165.0",0.0,"612.2,1054.4,696.1,1154.0",0.816,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1753.0,595.0,1913.0,747.0",0.0,"1753.4,595.8,1911.0,742.4",0.951,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1615.0,1032.0,1764.0,1168.0",0.0,"1603.3,1041.0,1761.1,1177.2",0.799,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1561.0,1148.0,1729.0,1281.0",0.0,"1559.2,1148.7,1736.6,1284.5",0.918,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1337.0,0.0,1471.0,140.0",0.0,"1336.2,0.5,1471.1,140.2",0.988,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,0,"1798.0,302.0,1943.0,419.0",0.0,"1800.8,298.5,1944.0,418.7",0.944,Yes,Yes
1,0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,1,"573.0,317.0,750.0,482.0",1.0,"580.0,311.3,762.0,485.4",0.854,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"225.0,432.0,354.0,565.0",0.0,"219.9,430.2,360.6,574.6",0.844,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"57.0,1182.0,187.0,1324.0",0.0,"59.1,1179.5,187.5,1324.3",0.962,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1062.0,864.0,1190.0,985.0",0.0,"1063.8,862.1,1190.7,984.9",0.965,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"892.0,378.0,1022.0,498.0",0.0,"894.0,377.8,1022.0,499.6",0.971,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1323.0,741.0,1464.0,877.0",0.0,"1324.3,741.6,1463.8,878.5",0.974,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1236.0,1018.0,1380.0,1155.0",0.0,"1236.0,1015.5,1379.1,1154.7",0.974,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"192.0,1065.0,340.0,1196.0",0.0,"192.4,1060.9,341.9,1196.3",0.952,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"711.0,399.0,857.0,532.0",0.0,"712.2,398.5,857.3,532.7",0.981,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1466.0,413.0,1601.0,555.0",0.0,"1465.2,413.5,1599.9,557.0",0.969,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1512.0,44.0,1657.0,182.0",0.0,"1512.5,42.8,1656.1,188.3",0.940,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1468.0,658.0,1610.0,791.0",0.0,"1469.0,658.4,1609.1,794.1",0.962,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"286.0,174.0,434.0,315.0",0.0,"286.5,173.7,435.1,315.1",0.986,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"936.0,628.0,1085.0,755.0",0.0,"940.0,628.5,1083.5,755.3",0.957,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1732.0,1183.0,1876.0,1321.0",0.0,"1732.2,1181.4,1876.0,1318.1",0.966,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1201.0,509.0,1331.0,649.0",0.0,"1193.6,511.7,1334.5,645.0",0.882,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"697.0,107.0,815.0,242.0",0.0,"688.3,102.4,822.4,247.5",0.818,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1764.0,1079.0,1916.0,1209.0",0.0,"1765.1,1076.6,1918.5,1205.5",0.934,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"67.0,469.0,189.0,575.0",0.0,"60.3,462.2,199.3,595.8",0.696,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"103.0,550.0,258.0,688.0",0.0,"104.8,554.2,257.2,688.6",0.949,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1346.0,496.0,1476.0,619.0",0.0,"1345.4,497.8,1474.6,617.9",0.962,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"710.0,261.0,873.0,388.0",0.0,"715.6,258.8,874.7,385.1",0.919,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"387.0,65.0,537.0,205.0",0.0,"390.2,62.9,546.4,209.2",0.882,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"188.0,742.0,340.0,885.0",0.0,"189.7,741.1,339.5,885.9",0.973,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"789.0,1060.0,944.0,1191.0",0.0,"790.7,1055.2,945.6,1189.5",0.933,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1102.0,1138.0,1254.0,1284.0",0.0,"1100.4,1138.5,1254.6,1283.3",0.977,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"535.0,18.0,686.0,129.0",0.0,"533.7,17.0,685.8,141.1",0.886,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"408.0,501.0,498.0,612.0",0.0,"407.6,501.0,499.6,613.0",0.970,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1523.0,160.0,1662.0,296.0",0.0,"1523.4,155.0,1663.2,293.4",0.935,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1558.0,1029.0,1714.0,1175.0",0.0,"1558.5,1028.0,1714.5,1173.6",0.977,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1413.0,46.0,1542.0,207.0",0.0,"1413.3,45.7,1545.0,215.5",0.925,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1720.0,354.0,1870.0,500.0",0.0,"1722.3,353.7,1870.6,501.5",0.970,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"935.0,1131.0,1090.0,1265.0",0.0,"931.0,1130.7,1089.6,1262.9",0.955,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"438.0,234.0,585.0,390.0",0.0,"437.4,234.5,585.0,390.4",0.990,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1057.0,1251.0,1195.0,1379.0",0.0,"1054.5,1250.6,1197.4,1379.9",0.956,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1185.0,688.0,1328.0,822.0",0.0,"1185.1,697.6,1325.1,822.7",0.904,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1780.0,689.0,1931.0,833.0",0.0,"1782.6,682.7,1928.8,828.3",0.898,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"505.0,495.0,675.0,643.0",0.0,"502.6,493.0,677.1,645.1",0.947,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"540.0,109.0,695.0,253.0",0.0,"537.5,110.6,702.8,253.2",0.927,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"409.0,814.0,565.0,956.0",0.0,"411.3,812.7,567.3,957.3",0.954,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"904.0,942.0,1084.0,1053.0",0.0,"902.6,943.7,1086.5,1062.9",0.886,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"924.0,1039.0,1094.0,1145.0",0.0,"921.8,1033.3,1096.8,1149.1",0.890,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"1097.0,588.0,1253.0,730.0",0.0,"1094.3,586.4,1257.4,733.2",0.926,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"39.0,374.0,133.0,502.0",0.0,"41.2,372.8,135.1,498.7",0.923,Yes,Yes
1,087602a2-288b-4a4d-b01a-524f0d799d89.jpg,0,"828.0,1260.0,973.0,1383.0",0.0,"826.6,1256.2,972.8,1379.7",0.934,Yes,Yes
